iter	Logloss
176	0.3981152801
177	0.397793225
178	0.3974985557
179	0.3972246236
180	0.3965898292
181	0.3964057758
182	0.3958014566
183	0.3956234148
184	0.3951876538
185	0.3949518647
186	0.3943969501
187	0.3940435946
188	0.3937052853
189	0.3932869955
190	0.3929940155
191	0.3924491357
192	0.3921492727
193	0.3913624172
194	0.3910500235
195	0.3907203625
196	0.3899729943
197	0.3893068276
198	0.3890044039
199	0.3885380525
200	0.3879384026
201	0.3870738306
202	0.3868829549
203	0.3855885154
204	0.3852528488
205	0.384863271
206	0.3846997265
207	0.3845414038
208	0.3843783947
209	0.383769163
210	0.3834044662
211	0.3831078671
212	0.3823770499
213	0.381957318
214	0.3813892271
215	0.3806266329
216	0.3803166096
217	0.3799731938
218	0.3796756005
219	0.3792476753
220	0.3789559714
221	0.3785035572
222	0.3779848687
223	0.3777634356
224	0.3775796667
225	0.3770932422
226	0.3766225782
227	0.3761765287
228	0.3759372876
229	0.3752673319
230	0.3748510342
231	0.3746129769
232	0.3739191564
233	0.3735357726
234	0.3732331608
235	0.3722216254
236	0.3720514966
237	0.3713951319
238	0.3710048909
239	0.3707161346
240	0.3701969798
241	0.369322434
242	0.3691379107
243	0.3688511314
244	0.3679380937
245	0.3675895899
246	0.3659288216
247	0.3653918624
248	0.3649615001
249	0.3648638729
250	0.3647134984
251	0.3644959196
252	0.3641186077
253	0.3637428776
254	0.3620809176
255	0.3617918505
256	0.3612353872
257	0.3609812938
258	0.3607399951
259	0.3589750384
260	0.3587351827
261	0.3584478584
262	0.3580817019
263	0.3577824046
264	0.3575093644
265	0.356021982
266	0.3556738783
267	0.3547668104
268	0.3532136
269	0.3520369062
270	0.351685153
271	0.3512530862
272	0.3499490327
273	0.349383275
274	0.348890846
275	0.3486034064
276	0.3480037385
277	0.3476290478
278	0.3464807965
279	0.346237114
280	0.3454414789
281	0.3450901925
282	0.344592267
283	0.3442301826
284	0.3439483013
285	0.3434459953
286	0.3431099415
287	0.342906665
288	0.3427953516
289	0.3425508679
290	0.3412534027
291	0.3398199379
292	0.3394337421
293	0.3382036717
294	0.3374106887
295	0.3370718354
296	0.336855909
297	0.3365410254
298	0.3362497381
299	0.3358241341
300	0.335556292
301	0.3348433215
302	0.3337899638
303	0.3331011148
304	0.3327443068
305	0.3324258097
306	0.3322737144
307	0.3313125198
308	0.3307174331
309	0.3304678443
310	0.3302450437
311	0.3295241876
312	0.3283117839
313	0.3272980597
314	0.3265186234
315	0.3252018724
316	0.3246231996
317	0.3235675446
318	0.3224870687
319	0.3222448592
320	0.3220077768
321	0.3217874117
322	0.3215899839
323	0.3212868551
324	0.3210045016
325	0.3204687323
326	0.3197849891
327	0.3196004974
328	0.3194279613
329	0.3187805668
330	0.3184087739
331	0.3181440845
332	0.3179448198
333	0.3175793835
334	0.3173611706
335	0.3171643035
336	0.3167378302
337	0.3161457734
338	0.3160294024
339	0.3158117091
340	0.3151192076
341	0.314893883
342	0.3146544779
343	0.3137288101
344	0.3130613993
345	0.3124705094
346	0.3122565352
347	0.3112929908
348	0.3109956879
349	0.3108201375
350	0.3106316814
351	0.3103967366
352	0.3100691468
353	0.3096997807
354	0.309160616
355	0.3089935631
356	0.3086348217
357	0.3083449145
358	0.3078920829
359	0.3077203639
360	0.307169627
361	0.3068340858
362	0.3064631623
363	0.306297796
364	0.3060683775
365	0.3057463589
366	0.3049658535
367	0.3043996993
368	0.3036938444
369	0.3033770348
370	0.3025181875
371	0.30218791
372	0.3018371949
373	0.3015510749
374	0.3013673747
375	0.3011295253
376	0.3009794163
377	0.3008267566
378	0.3004991431
379	0.3003374179
380	0.3000445733
381	0.2998921002
382	0.2997497981
383	0.2995931813
384	0.2994740306
385	0.2991881535
386	0.2989192978
387	0.2988120635
388	0.2984845313
389	0.298312111
390	0.2981331899
391	0.2978325665
392	0.2977175785
393	0.2975525754
394	0.2973684367
395	0.2970863169
396	0.2968940457
397	0.295949757
398	0.2952044892
399	0.2939981356
400	0.2935065919
401	0.2933968817
402	0.2932796729
403	0.2931280273
404	0.292932347
405	0.2924899182
406	0.2921669561
407	0.2918949219
408	0.2917290304
409	0.2916107337
410	0.2913646779
411	0.2905370989
412	0.2895133838
413	0.2893265146
414	0.2883614689
415	0.2877800554
416	0.2870006419
417	0.2863605753
418	0.2859321752
419	0.2853233462
420	0.2851871912
421	0.2847651722
422	0.284504587
423	0.284334567
424	0.2838603042
425	0.2835744538
426	0.282843127
427	0.2827513097
428	0.2825581586
429	0.2823541581
430	0.2821080011
431	0.2819606366
432	0.2817833541
433	0.2816231123
434	0.2813726484
435	0.2812417885
436	0.2804379852
437	0.2803192726
438	0.2802138962
439	0.2800365592
440	0.2795176564
441	0.2791172562
442	0.2788677567
443	0.2779455378
444	0.2778010166
445	0.2776587759
446	0.277274189
447	0.2771625192
448	0.2767923255
449	0.2766125076
450	0.2764105244
451	0.2763051538
452	0.2761828468
453	0.2761109748
454	0.2756398175
455	0.2754327402
456	0.2752684361
457	0.274946686
458	0.2740836595
459	0.2739001955
460	0.2734432718
461	0.2731837015
462	0.2726886266
463	0.2719566806
464	0.2715018992
465	0.2714208693
466	0.270907505
467	0.2705122719
468	0.2702962103
469	0.2702524137
470	0.2700891193
471	0.2699673581
472	0.2697532671
473	0.2695606595
474	0.2686883416
475	0.268277143
476	0.2677745728
477	0.2669976391
478	0.2668609982
479	0.2667426425
480	0.2660137395
481	0.2654816924
482	0.2653558585
483	0.2651292163
484	0.2643874124
485	0.263849574
486	0.2634788762
487	0.263004743
488	0.2625614996
489	0.2620872431
490	0.2617724766
491	0.2616742183
492	0.2612031979
493	0.2609416358
494	0.2606644662
495	0.2602777246
496	0.2600813384
497	0.2599324988
498	0.2594988945
499	0.2593062367
500	0.2586280035
501	0.2585001156
502	0.2582611019
503	0.2579905568
504	0.2577928926
505	0.2575527511
506	0.2573897935
507	0.2573053783
508	0.2571897042
509	0.2571558502
510	0.2570113684
511	0.2569010732
512	0.2568207378
513	0.2564720446
514	0.2563611773
515	0.2562774005
516	0.2562124588
517	0.2561685037
518	0.2561393905
519	0.2560255767
520	0.2556486403
521	0.2555031259
522	0.2554015056
523	0.2553218634
524	0.2549332964
525	0.2543172244
526	0.2541687456
527	0.2540676451
528	0.2538728969
529	0.2537825623
530	0.2536472191
531	0.253559465
532	0.2535220293
533	0.2533884306
534	0.2532738267
535	0.2532192094
536	0.2531562336
537	0.2530547592
538	0.252948629
539	0.2528464549
540	0.2528130608
541	0.2521692412
542	0.252076088
543	0.2518135045
544	0.2516052977
545	0.2513645976
546	0.2511257468
547	0.251017909
548	0.2509088159
549	0.2506793468
550	0.2505833932
551	0.250472176
552	0.250159661
553	0.2496399515
554	0.2492357256
555	0.2487615591
556	0.2483720234
557	0.2479289359
558	0.2475501819
559	0.2472963147
560	0.2469745671
561	0.2466602363
562	0.2465746374
563	0.2464151625
564	0.2457695865
565	0.2456205314
566	0.2454591407
567	0.2450254081
568	0.2449437565
569	0.2448816351
570	0.2447341329
571	0.244628876
572	0.2445192875
573	0.2444479179
574	0.2441958844
575	0.2438556002
576	0.243721819
577	0.2433267573
578	0.2432408364
579	0.2428747729
580	0.2427578238
581	0.2426827703
582	0.2423061014
583	0.242144729
584	0.2420419561
585	0.241946012
586	0.2418594304
587	0.241799914
588	0.2416283576
589	0.2415580925
590	0.2414472032
591	0.241243698
592	0.241076567
593	0.2409396095
594	0.2408740579
595	0.2408025987
596	0.240608443
597	0.2401393357
598	0.2399604079
599	0.2398690618
600	0.2397959659
601	0.2396703189
602	0.2396293538
603	0.2394785631
604	0.2393352306
605	0.2392211596
606	0.2389538375
607	0.2386259279
608	0.2385134501
609	0.2384104966
610	0.2382331807
611	0.2381070253
612	0.2380375415
613	0.2377772741
614	0.2376606755
615	0.2375683589
616	0.237481197
617	0.2374134722
618	0.2373516575
619	0.236998273
620	0.2369006549
621	0.2368412792
622	0.2367787863
623	0.2366896087
624	0.2365935681
625	0.2364885265
626	0.2363865873
627	0.2362639832
628	0.2361738137
629	0.236073291
630	0.2356356512
631	0.2355278409
632	0.2354809803
633	0.2354149282
634	0.2350126573
635	0.2349597535
636	0.2348908717
637	0.2346424573
638	0.2343993401
639	0.2342108698
640	0.2340897915
641	0.2340353865
642	0.2339759638
643	0.2338886459
644	0.2337385089
645	0.2335955415
646	0.233538725
647	0.2332892388
648	0.233224023
649	0.2330745114
650	0.233000127
651	0.2328443206
652	0.2326611935
653	0.2324316708
654	0.2321946462
655	0.2317233428
656	0.2313388261
657	0.2308501546
658	0.2303388935
659	0.2296636318
660	0.2294207333
661	0.2293206384
662	0.2287573837
663	0.2285000173
664	0.2281965076
665	0.2279674398
666	0.2277889717
667	0.2276383519
668	0.2275621731
669	0.2273301966
670	0.2272542086
671	0.2270312179
672	0.2268326514
673	0.2266827661
674	0.2265205377
675	0.2263810095
676	0.2261669188
677	0.2260538498
678	0.2259558197
679	0.2257542051
680	0.2256951288
681	0.2255099124
682	0.2254379761
683	0.2253737101
684	0.2252089151
685	0.2249941402
686	0.2248400504
687	0.224723755
688	0.2246621764
689	0.2245613218
690	0.2242877151
691	0.2242037063
692	0.2241296436
693	0.2240380971
694	0.2238860955
695	0.2237879647
696	0.2236906693
697	0.2233186677
698	0.223162827
699	0.2227871654
700	0.2226121767
701	0.2225474571
702	0.2222675132
703	0.2221648524
704	0.2220700992
705	0.2220132681
706	0.2217942202
707	0.2216204338
708	0.2215129154
709	0.2213534953
710	0.2211972764
711	0.2211512021
712	0.2210020791
713	0.220866105
714	0.2208093278
715	0.2207360243
716	0.2205477134
717	0.2203311078
718	0.2202716665
719	0.2202154334
720	0.2201449117
721	0.2200932302
722	0.2199952616
723	0.2196768935
724	0.2195110092
725	0.219241484
726	0.2191153459
727	0.218961114
728	0.2187919365
729	0.2187288159
730	0.2186736391
731	0.218621872
732	0.2184777357
733	0.218395964
734	0.218328513
735	0.2181397573
736	0.2180597147
737	0.2178209507
738	0.2176030968
739	0.2175261043
740	0.2174564962
741	0.2173673821
742	0.2172685918
743	0.217219084
744	0.2171705362
745	0.2170498065
746	0.2169351577
747	0.2168667422
748	0.2167952834
749	0.2167473005
750	0.216703227
751	0.2163375998
752	0.2160240968
753	0.2159603306
754	0.2158245295
755	0.2154155055
756	0.2151052604
757	0.2150000463
758	0.2149610004
759	0.2148666215
760	0.2148163217
761	0.2147073045
762	0.2145521718
763	0.2144839588
764	0.2142549445
765	0.2142029842
766	0.2139757538
767	0.2138988027
768	0.2137938573
769	0.2137142138
770	0.2134409533
771	0.2133353809
772	0.213171954
773	0.21306734
774	0.2129789581
775	0.2128943532
776	0.2126216207
777	0.2125665535
778	0.2121090236
779	0.2120517885
780	0.2118619468
781	0.2117068725
782	0.21161472
783	0.2115541877
784	0.2114872231
785	0.21142468
786	0.2113498711
787	0.2112446068
788	0.2110821356
789	0.2110426044
790	0.2108433271
791	0.2107332761
792	0.2105329577
793	0.2104760172
794	0.2104045817
795	0.2103296828
796	0.2102579457
797	0.2101190103
798	0.2099283063
799	0.2098552515
800	0.2096412362
801	0.2095406163
802	0.20950175
803	0.2094683316
804	0.2093519275
805	0.2092858912
806	0.2091535012
807	0.2090370921
808	0.2089474792
809	0.2088235226
810	0.2087076529
811	0.2085580578
812	0.2085048335
813	0.2083973131
814	0.2083614618
815	0.2083193891
816	0.2082608783
817	0.2081803561
818	0.2081025072
819	0.20798169
820	0.2079087122
821	0.2077344296
822	0.2075871676
823	0.2074501974
824	0.2074169968
825	0.2073688073
826	0.207206114
827	0.2070981645
828	0.2068662959
829	0.2067344344
830	0.2066618574
831	0.2065644927
832	0.2064392885
833	0.2064040944
834	0.2063661841
835	0.2062820115
836	0.2061880305
837	0.2061648058
838	0.2060873807
839	0.206034165
840	0.205979415
841	0.2059389641
842	0.2058187969
843	0.2056509578
844	0.2054859438
845	0.2053748206
846	0.2052265414
847	0.2051292633
848	0.2050212374
849	0.2048768277
850	0.2047039229
851	0.2046660833
852	0.2045922514
853	0.2044650314
854	0.2043765726
855	0.2042464879
856	0.2041844246
857	0.2041420588
858	0.2040468691
859	0.2039780057
860	0.2038683575
861	0.2037722342
862	0.2037087992
863	0.2036664932
864	0.2035939766
865	0.2035118043
866	0.2034694566
867	0.2033503891
868	0.2032940915
869	0.2032313043
870	0.2031797114
871	0.2031508089
872	0.2031044385
873	0.2029846791
874	0.2029368704
875	0.2028585222
876	0.2027840588
877	0.2027435878
878	0.2026818559
879	0.2026568613
880	0.2026103813
881	0.202566224
882	0.2024598111
883	0.2024090518
884	0.2023553905
885	0.2022771219
886	0.2021998699
887	0.2020918149
888	0.2020660879
889	0.2020200803
890	0.2019595105
891	0.2019257209
892	0.201815979
893	0.2017331159
894	0.2016669549
895	0.2016244956
896	0.2014194704
897	0.2011781598
898	0.2011253247
899	0.2010591593
900	0.2009755621
901	0.2009135196
902	0.2008699759
903	0.2008335229
904	0.2008017866
905	0.2007463918
906	0.2005693016
907	0.2004917509
908	0.2003780189
909	0.200339348
910	0.2002911222
911	0.2001762557
912	0.2001204017
913	0.2000408808
914	0.1999225181
915	0.1997721752
916	0.1996924551
917	0.1995994648
918	0.1995104964
919	0.199380691
920	0.1993178494
921	0.1991793599
922	0.1991083665
923	0.199067183
924	0.1990193837
925	0.1989854287
926	0.1988646216
927	0.1988316667
928	0.1987574165
929	0.198718805
930	0.1986499743
931	0.1985792367
932	0.1984291983
933	0.1983661415
934	0.1983193873
935	0.1982663195
936	0.1981908177
937	0.1980427622
938	0.1979437539
939	0.1978864428
940	0.1977158337
941	0.1976745798
942	0.1975427509
943	0.1974810873
944	0.1974309082
945	0.1973007193
946	0.1971355896
947	0.1970499978
948	0.1969004371
949	0.196814275
950	0.1967379316
951	0.1966940586
952	0.1965630951
953	0.1964682893
954	0.1964101584
955	0.19631867
956	0.1962848137
957	0.1962229201
958	0.1961309022
959	0.196058156
960	0.1960068634
961	0.1959632703
962	0.1958731351
963	0.1957760919
964	0.1956382027
965	0.1955775186
966	0.1955469448
967	0.1955089326
968	0.1954696233
969	0.1954089726
970	0.1952948504
971	0.1950204413
972	0.1949414452
973	0.194703912
974	0.1946514867
975	0.1945642981
976	0.1944419287
977	0.1942973966
978	0.1941134575
979	0.194028692
980	0.1939861797
981	0.1938824514
982	0.1937814765
983	0.1937085499
984	0.1936320904
985	0.1935306522
986	0.1934366465
987	0.1933965437
988	0.1933314751
989	0.1932193321
990	0.1931356007
991	0.1930851575
992	0.1930486331
993	0.192980108
994	0.1928526382
995	0.1928058993
996	0.1927329538
997	0.1926693521
998	0.1925563628
999	0.1925305962
